transaction_id,date,customer_id,product,category,quantity,price,store_location
749,2024-07-12,CUST0238,Refrigerante,Alimentos,1,268.69,Paris
750,07-16-2024,CUST0400,Refrigerante,Alimentos,8,291.02,Lisboa
751,29/07/2024,CUST0213,Laptop,Eletrônicos,1,75.02,Lisboa
752,08-15-2024,CUST0261,Refrigerante,Alimentos,3,348.87,Porto
753,08-27-2024,CUST0454,Livro,Educação,5,"133,77",Lisboa
754,03/05/2024,CUST0445,Smartphone,Eletrônicos,6,"31,34",Barcelona
755,14/11/2024,CUST0158,Fruta,Alimentos,9,401.78,Paris
756,2024-12-11,CUST0158,Calça,vestuário,9,"498,76",Roma
757,01-17-2024,CUST0275,Calça,Vestuário,7,142.49,Madrid
758,26/08/2024,CUST0406,Fruta,Alimentos,9,376.65,Madrid
759,12/04/2024,CUST0183,Smartphone,Eletrônicos,2,"339,59",Paris
760,01-03-2024,CUST0231,Camiseta,Vestuário,9,80.07,Barcelona
761,05/06/2024,CUST0465,Sandália,calçados,1,280.17,Berlim
762,22/04/2024,CUST0296,Livro,Educação,10,82.6,Madrid
763,08-30-2024,CUST0127,Fruta,Alimentos,1,251.93,Porto
764,06-16-2024,CUST0127,Tênis,Calçados,1,150.57,Barcelona
765,14/02/2024,CUST0307,Fruta,Alimentos,6,213.68,Roma
766,11/05/2024,CUST0015,Calça,Vestuário,10,201.35,Lisboa
767,04-17-2024,CUST0290,Laptop,Eletrônicos,4,38.5,Roma
768,2024-11-15,CUST0098,Tênis,Calçados,2,395.85,Roma
769,11-20-2024,CUST0248,Sandália,CALÇADOS,10,384.01,Paris
770,04-06-2024,CUST0162,Laptop,Eletrônicos,3,177.01,Porto
771,10-19-2024,CUST0494,Refrigerante,Alimentos,8,308.3,Paris
772,01-05-2024,CUST0340,Livro,Educação,5,436.67,Madrid
773,2024-01-21,CUST0330,Caderno,Educação,10,470.07,Porto
774,2024-04-29,CUST0430,Calça,VESTUÁRIO,4,107.13,Madrid
775,05-10-2024,CUST0310,Camiseta,Vestuário,5,447.68,Barcelona
776,12-04-2024,CUST0380,Caderno,Educação,9,278.22,Porto
777,2024-08-12,CUST0464,Refrigerante,Alimentos,5,243.59,Barcelona
778,2024-02-17,CUST0072,Laptop,Eletrônicos,8,214.87,Madrid
779,03-04-2024,CUST0131,Laptop,Eletrônicos,9,160.46,Madrid
780,02-13-2024,CUST0230,Livro,Educação,3,62.42,Barcelona
781,08/06/2024,CUST0173,Laptop,Eletrônicos,6,279.01,Roma
782,02/07/2024,CUST0445,Caderno,Educação,6,191.39,Madrid
783,01/05/2024,CUST0328,Caderno,Educação,9,338.03,Lisboa
784,31/03/2024,CUST0190,Camiseta,Vestuário,5,192.62,Barcelona
785,29/08/2024,CUST0306,Camiseta,Vestuário,5,"332,22",Roma
786,12/09/2024,CUST0339,Livro,EDUCAÇÃO,4,234.97,Roma
787,07-25-2024,CUST0141,Livro,EDUCAÇÃO,3,156.72,Barcelona
788,03-21-2024,CUST0430,Caderno,Educação,4,"402,04",Lisboa
789,01-06-2024,CUST0198,Smartphone,Eletrônicos,5,180.77,Madrid
790,24/09/2024,CUST0277,Laptop,Eletrônicos,4,49.02,Barcelona
791,2024-06-07,CUST0162,Laptop,Eletrônicos,7,478.78,Paris
792,11-12-2024,CUST0448,Smartphone,Eletrônicos,6,376.75,Lisboa
793,11/03/2024,CUST0105,Calça,Vestuário,8,134.29,Roma
794,2024-05-15,CUST0376,Caderno,Educação,4,452.27,Barcelona
795,10-31-2024,CUST0318,Laptop,Eletrônicos,10,489.24,Lisboa
796,02-07-2024,CUST0427,Smartphone,Eletrônicos,3,24.39,Madrid
797,2024-11-01,CUST0212,Sandália,Calçados,6,318.37,Roma
798,08-21-2024,CUST0124,Tênis,Calçados,4,206.12,Paris
799,11/04/2024,CUST0403,Caderno,EDUCAÇÃO,3,55.72,Porto
800,01-04-2024,CUST0196,Caderno,Educação,9,18.61,Barcelona
801,04-22-2024,CUST0470,Caderno,Educação,10,"313,58",Lisboa
802,03-14-2024,CUST0168,Livro,Educação,1,"190,31",Barcelona
803,2024-05-21,CUST0207,Fruta,Alimentos,9,"238,7",Barcelona
804,09/02/2024,CUST0092,Tênis,calçados,3,46.34,Madrid
805,03/03/2024,CUST0137,Smartphone,Eletrônicos,7,"351,13",Berlim
806,05/12/2024,CUST0266,Refrigerante,alimentos,3,294.43,Roma
807,09-28-2024,CUST0106,Camiseta,Vestuário,9,"17,72",Paris
808,15/03/2024,CUST0125,Sandália,Calçados,2,450.3,Roma
809,04-08-2024,CUST0379,Calça,Vestuário,4,408.26,Paris
810,2024-09-07,CUST0133,Sandália,Calçados,7,"106,31",Roma
811,12-03-2024,CUST0400,Caderno,Educação,6,270.72,Paris
812,03/01/2024,CUST0345,Fruta,Alimentos,3,8.43,Madrid
813,31/08/2024,CUST0134,Laptop,eletrônicos,4,"98,4",Madrid
814,2024-11-23,CUST0374,Calça,VESTUÁRIO,6,83.27,Barcelona
815,2024-02-17,CUST0041,Refrigerante,Alimentos,4,"159,0",Berlim
816,11-15-2024,CUST0055,Calça,Vestuário,8,236.44,Paris
817,03/03/2024,CUST0416,Tênis,Calçados,8,383.95,Lisboa
818,2024-08-20,CUST0033,Refrigerante,Alimentos,10,462.67,Berlim
819,01-24-2024,CUST0094,Sandália,Calçados,9,19.05,Porto
820,2024-07-02,CUST0008,Smartphone,Eletrônicos,5,166.26,Madrid
821,05-24-2024,CUST0150,Livro,Educação,5,162.59,Lisboa
822,04-25-2024,CUST0298,Caderno,Educação,9,137.64,Porto
823,2024-10-10,CUST0333,Caderno,Educação,1,10.87,Barcelona
824,2024-01-14,CUST0112,Laptop,Eletrônicos,4,291.83,Lisboa
825,2024-02-13,CUST0308,Caderno,Educação,8,414.73,Paris
826,23/04/2024,CUST0421,Smartphone,Eletrônicos,1,434.06,Berlim
827,06-15-2024,CUST0459,Calça,Vestuário,1,"383,58",Lisboa
828,01-03-2024,CUST0246,Camiseta,Vestuário,10,11.18,Barcelona
829,02-04-2024,CUST0492,Smartphone,Eletrônicos,3,"363,99",Paris
830,09-24-2024,CUST0195,Caderno,Educação,9,311.92,Madrid
831,09-02-2024,CUST0395,Sandália,Calçados,2,"483,68",Barcelona
832,08-26-2024,CUST0059,Smartphone,Eletrônicos,9,"189,08",Porto
833,2024-02-08,CUST0231,Calça,Vestuário,5,189.15,Roma
834,2024-06-27,CUST0144,Camiseta,Vestuário,8,50.07,Berlim
835,06-22-2024,CUST0086,Fruta,Alimentos,2,123.49,Paris
836,11-22-2024,CUST0393,Calça,VESTUÁRIO,7,"343,21",Roma
837,06/05/2024,CUST0256,Refrigerante,Alimentos,5,"247,39",Berlim
838,07-11-2024,CUST0043,Laptop,Eletrônicos,1,"338,98",Madrid
839,10/12/2024,CUST0209,Sandália,Calçados,2,"40,64",Paris
840,06-01-2024,CUST0299,Camiseta,Vestuário,7,"212,66",Paris
841,2024-04-13,CUST0386,Laptop,Eletrônicos,8,"131,33",Madrid
842,19/05/2024,CUST0273,Tênis,Calçados,3,43.3,Madrid
843,2024-02-15,CUST0006,Smartphone,Eletrônicos,6,179.5,Berlim
844,17/12/2024,CUST0117,Refrigerante,Alimentos,2,493.73,Roma
845,11/11/2024,CUST0310,Tênis,Calçados,2,130.33,Berlim
846,01-07-2024,CUST0349,Caderno,Educação,7,227.14,Madrid
847,07-16-2024,CUST0290,Fruta,Alimentos,2,44.87,Porto
848,07-26-2024,CUST0148,Tênis,Calçados,9,"348,83",Roma
849,08-12-2024,CUST0064,Calça,vestuário,5,313.27,Lisboa
850,13/11/2024,CUST0062,Caderno,Educação,5,235.54,Berlim
851,03/02/2024,CUST0074,Tênis,Calçados,5,421.43,Berlim
852,01/07/2024,CUST0400,Refrigerante,alimentos,6,158.7,Berlim
853,01-22-2024,CUST0034,Fruta,Alimentos,1,305.9,Barcelona
854,10/11/2024,CUST0323,Sandália,Calçados,6,"141,87",Barcelona
855,2024-12-30,CUST0491,Calça,Vestuário,8,"60,77",Madrid
856,08-29-2024,CUST0180,Livro,Educação,9,51.64,Madrid
857,12-05-2024,CUST0499,Sandália,Calçados,2,"166,3",Madrid
858,11-22-2024,CUST0395,Laptop,Eletrônicos,10,239.12,Paris
859,04/04/2024,CUST0132,Calça,Vestuário,7,188.06,Lisboa
860,05-07-2024,CUST0322,Livro,Educação,2,476.89,Porto
861,04-19-2024,CUST0303,Fruta,Alimentos,1,320.76,Berlim
862,09-23-2024,CUST0134,Livro,Educação,3,153.77,Berlim
863,10-07-2024,CUST0170,Fruta,alimentos,3,315.41,Roma
864,09-21-2024,CUST0283,Sandália,Calçados,3,218.67,Paris
865,27/02/2024,CUST0275,Smartphone,Eletrônicos,10,"390,71",Berlim
866,03-26-2024,CUST0361,Smartphone,Eletrônicos,2,401.96,Roma
867,01-01-2024,CUST0450,Caderno,Educação,1,78.79,Lisboa
868,04-29-2024,CUST0055,Calça,Vestuário,5,456.64,Berlim
869,01-17-2024,CUST0193,Refrigerante,Alimentos,1,"226,16",Barcelona
870,2024-04-06,CUST0061,Camiseta,Vestuário,3,153.29,Paris
871,02/04/2024,CUST0375,Refrigerante,Alimentos,1,"404,87",Lisboa
872,05-05-2024,CUST0339,Smartphone,ELETRÔNICOS,5,116.16,Lisboa
873,2024-07-09,CUST0199,Livro,Educação,6,"39,35",Porto
874,06-21-2024,CUST0460,Tênis,Calçados,10,499.32,Roma
875,15/05/2024,CUST0277,Laptop,Eletrônicos,7,242.55,Lisboa
876,2024-05-17,CUST0202,Calça,Vestuário,1,116.06,Porto
877,07-17-2024,CUST0095,Camiseta,Vestuário,9,62.53,Barcelona
878,2024-05-17,CUST0239,Caderno,Educação,6,24.46,Porto
879,12-11-2024,CUST0224,Livro,educação,8,127.82,Porto
880,08-16-2024,CUST0490,Calça,Vestuário,6,"373,59",Lisboa
881,2024-08-09,CUST0264,Fruta,Alimentos,7,97.29,Berlim
882,2024-01-31,CUST0206,Livro,Educação,8,218.49,Madrid
883,23/05/2024,CUST0128,Refrigerante,Alimentos,4,328.57,Madrid
884,2024-12-30,CUST0343,Camiseta,Vestuário,10,"52,58",Barcelona
885,14/12/2024,CUST0375,Laptop,Eletrônicos,10,"408,15",Barcelona
886,03-17-2024,CUST0293,Laptop,Eletrônicos,8,201.73,Barcelona
887,02-02-2024,CUST0496,Laptop,Eletrônicos,6,"130,57",Paris
888,07-31-2024,CUST0042,Caderno,educação,7,"133,0",Barcelona
889,06-18-2024,CUST0390,Smartphone,Eletrônicos,4,"396,55",Porto
890,18/02/2024,CUST0172,Tênis,Calçados,7,477.19,Paris
891,2024-08-14,CUST0334,Tênis,Calçados,6,485.83,Berlim
892,01-23-2024,CUST0197,Livro,Educação,1,"281,28",Paris
893,03-26-2024,CUST0069,Camiseta,Vestuário,1,129.12,Barcelona
894,2024-05-29,CUST0416,Camiseta,Vestuário,3,52.14,Paris
895,2024-03-06,CUST0416,Refrigerante,Alimentos,4,258.46,Barcelona
896,02-12-2024,CUST0282,Refrigerante,Alimentos,10,443.15,Madrid
897,01-09-2024,CUST0281,Camiseta,Vestuário,4,434.75,Barcelona
898,2024-10-12,CUST0275,Refrigerante,Alimentos,1,14.05,Berlim
899,19/05/2024,CUST0485,Refrigerante,Alimentos,5,376.51,Paris
900,2024-05-22,CUST0227,Camiseta,Vestuário,3,354.87,Madrid
901,07-12-2024,CUST0017,Tênis,Calçados,5,96.66,Paris
902,11/01/2024,CUST0240,Smartphone,Eletrônicos,1,"270,31",Roma
903,11/07/2024,CUST0094,Laptop,Eletrônicos,5,"44,66",Roma
904,06-14-2024,CUST0478,Tênis,Calçados,9,"371,34",Porto
905,07-06-2024,CUST0119,Laptop,Eletrônicos,3,302.69,Lisboa
906,2024-01-26,CUST0142,Tênis,Calçados,5,70.75,Barcelona
907,2024-03-28,CUST0298,Livro,Educação,5,410.74,Paris
908,02-25-2024,CUST0489,Laptop,Eletrônicos,2,302.21,Roma
909,01/11/2024,CUST0192,Tênis,Calçados,10,464.25,Lisboa
910,2024-06-17,CUST0308,Fruta,Alimentos,8,312.86,Lisboa
911,31/10/2024,CUST0329,Smartphone,Eletrônicos,2,91.67,Barcelona
912,22/09/2024,CUST0222,Laptop,Eletrônicos,8,"66,7",Madrid
913,2024-02-09,CUST0294,Smartphone,Eletrônicos,1,"201,31",Berlim
914,10-21-2024,CUST0226,Smartphone,Eletrônicos,6,402.62,Roma
915,24/01/2024,CUST0145,Fruta,Alimentos,8,92.84,Barcelona
916,27/09/2024,CUST0022,Livro,Educação,10,34.74,Madrid
917,02-03-2024,CUST0040,Laptop,Eletrônicos,2,430.14,Barcelona
918,2024-03-15,CUST0314,Smartphone,Eletrônicos,9,"389,08",Lisboa
919,04/05/2024,CUST0332,Refrigerante,Alimentos,4,155.09,Paris
920,01-23-2024,CUST0409,Sandália,Calçados,10,"331,57",Roma
921,11-26-2024,CUST0058,Calça,Vestuário,2,244.63,Lisboa
922,2024-09-25,CUST0126,Caderno,Educação,7,"316,81",Madrid
923,2024-07-16,CUST0002,Laptop,Eletrônicos,7,412.08,Berlim
924,06/07/2024,CUST0319,Laptop,Eletrônicos,8,"318,08",Lisboa
925,10/10/2024,CUST0109,Calça,Vestuário,8,"291,42",Berlim
926,2024-03-17,CUST0033,Refrigerante,alimentos,9,445.82,Roma
927,01-25-2024,CUST0385,Smartphone,eletrônicos,2,350.43,Paris
928,04-24-2024,CUST0454,Calça,Vestuário,3,"344,0",Barcelona
929,09-27-2024,CUST0125,Livro,Educação,4,24.9,Roma
930,2024-05-22,CUST0080,Fruta,Alimentos,4,247.69,Lisboa
931,09/08/2024,CUST0489,Camiseta,Vestuário,5,12.46,Porto
932,2024-03-08,CUST0041,Calça,Vestuário,10,464.49,Paris
933,2024-11-10,CUST0315,Tênis,Calçados,9,"327,64",Berlim
934,03-17-2024,CUST0128,Refrigerante,Alimentos,6,"370,28",Lisboa
935,27/02/2024,CUST0083,Livro,Educação,7,"456,9",Lisboa
936,09-05-2024,CUST0218,Calça,Vestuário,1,269.75,Barcelona
937,2024-04-06,CUST0115,Camiseta,Vestuário,4,14.58,Roma
938,07/09/2024,CUST0046,Livro,Educação,7,45.88,Roma
939,04-03-2024,CUST0165,Laptop,Eletrônicos,5,277.84,Barcelona
940,2024-01-11,CUST0266,Sandália,Calçados,6,89.21,Porto
941,2024-10-16,CUST0493,Sandália,Calçados,3,170.51,Lisboa
942,2024-01-11,CUST0019,Refrigerante,Alimentos,7,"107,03",Roma
943,04/07/2024,CUST0477,Caderno,Educação,3,252.02,Paris
944,2024-03-11,CUST0103,Livro,Educação,5,44.8,Barcelona
945,06-20-2024,CUST0116,Refrigerante,Alimentos,8,"168,94",Roma
946,11-16-2024,CUST0138,Camiseta,Vestuário,9,453.25,Barcelona
947,2024-06-14,CUST0330,Refrigerante,Alimentos,4,183.06,Lisboa
948,07/09/2024,CUST0447,Sandália,Calçados,8,233.62,Madrid
949,04-18-2024,CUST0220,Smartphone,Eletrônicos,6,28.83,Lisboa
950,04-25-2024,CUST0074,Refrigerante,Alimentos,8,491.66,Roma
951,20/05/2024,CUST0221,Smartphone,Eletrônicos,7,"148,81",Madrid
952,05-18-2024,CUST0388,Caderno,EDUCAÇÃO,2,11.92,Berlim
953,08-06-2024,CUST0160,Laptop,Eletrônicos,7,147.7,Barcelona
954,25/12/2024,CUST0499,Livro,Educação,7,400.55,Barcelona
955,07-06-2024,CUST0160,Smartphone,Eletrônicos,8,153.48,Barcelona
956,01-15-2024,CUST0413,Tênis,Calçados,8,444.5,Madrid
957,05-05-2024,CUST0466,Refrigerante,Alimentos,4,"190,35",Porto
958,07/12/2024,CUST0411,Refrigerante,Alimentos,10,"476,15",Berlim
959,2024-08-30,CUST0050,Laptop,Eletrônicos,9,"209,98",Berlim
960,2024-10-14,CUST0254,Laptop,Eletrônicos,1,221.44,Porto
961,28/01/2024,CUST0352,Smartphone,Eletrônicos,3,"424,52",Barcelona
962,05-02-2024,CUST0143,Tênis,Calçados,6,138.62,Madrid
963,11/01/2024,CUST0166,Caderno,Educação,8,"445,2",Madrid
964,10-07-2024,CUST0379,Livro,Educação,5,194.52,Lisboa
965,2024-05-18,CUST0096,Laptop,Eletrônicos,3,384.26,Paris
966,09/10/2024,CUST0347,Smartphone,Eletrônicos,2,"262,36",Paris
967,07/12/2024,CUST0167,Camiseta,Vestuário,4,48.1,Paris
968,03-04-2024,CUST0314,Laptop,Eletrônicos,3,"256,18",Berlim
969,04-06-2024,CUST0493,Camiseta,Vestuário,6,146.28,Paris
970,10/01/2024,CUST0115,Livro,Educação,8,9.54,Paris
971,28/03/2024,CUST0162,Tênis,Calçados,9,290.22,Barcelona
972,09-24-2024,CUST0373,Sandália,Calçados,10,61.06,Porto
973,03-22-2024,CUST0224,Tênis,Calçados,9,405.46,Paris
974,04-23-2024,CUST0321,Camiseta,Vestuário,10,268.4,Porto
975,29/12/2024,CUST0065,Caderno,Educação,8,"262,6",Roma
976,2024-04-27,CUST0057,Camiseta,Vestuário,6,384.59,Paris
977,03-06-2024,CUST0287,Fruta,Alimentos,6,49.66,Paris
978,18/06/2024,CUST0037,Smartphone,Eletrônicos,3,127.86,Lisboa
979,03-01-2024,CUST0349,Smartphone,Eletrônicos,5,101.22,Roma
980,06-30-2024,CUST0379,Calça,Vestuário,6,226.63,Porto
981,10-01-2024,CUST0114,Livro,EDUCAÇÃO,5,343.3,Berlim
982,11/06/2024,CUST0469,Caderno,Educação,7,"286,74",Barcelona
983,09/01/2024,CUST0048,Fruta,Alimentos,2,"337,73",Barcelona
984,01/07/2024,CUST0021,Tênis,Calçados,4,435.54,Roma
985,2024-06-28,CUST0414,Camiseta,Vestuário,2,290.03,Roma
986,06/08/2024,CUST0455,Fruta,Alimentos,4,"115,95",Porto
987,12-20-2024,CUST0045,Laptop,ELETRÔNICOS,8,296.15,Roma
988,02/09/2024,CUST0225,Calça,Vestuário,1,"88,03",Barcelona
989,2024-01-29,CUST0138,Caderno,Educação,3,"289,75",Porto
990,06/07/2024,CUST0477,Smartphone,eletrônicos,2,105.56,Porto
991,2024-05-28,CUST0271,Sandália,Calçados,6,"285,28",Lisboa
992,18/06/2024,CUST0065,Tênis,Calçados,7,18.74,Roma
993,2024-08-17,CUST0374,Caderno,Educação,7,299.24,Porto
994,10-10-2024,CUST0067,Livro,Educação,5,159.95,Lisboa
995,2024-07-11,CUST0415,Caderno,Educação,10,"102,88",Porto
996,2024-09-04,CUST0437,Calça,Vestuário,6,"483,12",Barcelona
997,07/08/2024,CUST0057,Tênis,Calçados,6,457.15,Roma
998,03-16-2024,CUST0396,Fruta,Alimentos,3,197.47,Porto
999,22/12/2024,CUST0225,Refrigerante,Alimentos,6,361.33,Madrid
1000,12/02/2024,CUST0492,Refrigerante,Alimentos,5,73.93,Roma
1001,05-01-2024,CUST0071,Camiseta,Vestuário,5,154.57,Barcelona
1002,03-16-2024,CUST0096,Refrigerante,Alimentos,6,246.89,Barcelona
1003,2024-02-20,CUST0242,Smartphone,Eletrônicos,3,346.12,Berlim
1004,08-04-2024,CUST0257,Sandália,CALÇADOS,4,379.63,Berlim
1005,08-02-2024,CUST0046,Livro,Educação,3,"122,02",Berlim
1006,2024-01-02,CUST0399,Livro,Educação,10,242.39,Paris
1007,11-14-2024,CUST0438,Smartphone,Eletrônicos,4,29.58,Barcelona
1008,03-26-2024,CUST0113,Sandália,Calçados,8,12.61,Madrid
1009,02-25-2024,CUST0374,Calça,Vestuário,2,"102,34",Roma
1010,12-18-2024,CUST0409,Livro,Educação,5,95.86,Paris
1011,10-20-2024,CUST0170,Livro,Educação,1,"113,61",Paris
1012,05-15-2024,CUST0188,Smartphone,Eletrônicos,4,"427,38",Madrid
1013,01-04-2024,CUST0027,Laptop,Eletrônicos,5,67.4,Berlim
1014,01/05/2024,CUST0317,Laptop,Eletrônicos,5,393.06,Porto
1015,10/02/2024,CUST0473,Laptop,Eletrônicos,3,127.55,Lisboa
1016,02-04-2024,CUST0174,Refrigerante,Alimentos,3,139.83,Roma
1017,2024-09-09,CUST0272,Tênis,Calçados,9,42.86,Roma
1018,12-09-2024,CUST0477,Caderno,Educação,1,473.64,Lisboa
1019,03-30-2024,CUST0344,Fruta,Alimentos,10,59.8,Paris
1020,25/06/2024,CUST0040,Sandália,Calçados,8,57.98,Berlim
1021,10/01/2024,CUST0374,Tênis,Calçados,2,160.75,Lisboa
1022,2024-05-26,CUST0177,Tênis,Calçados,2,"470,93",Roma
1023,2024-11-06,CUST0324,Laptop,Eletrônicos,1,36.03,Madrid
1024,03-07-2024,CUST0243,Sandália,Calçados,10,191.59,Madrid
1025,02-13-2024,CUST0432,Refrigerante,Alimentos,3,294.13,Porto
1026,2024-11-08,CUST0364,Sandália,Calçados,5,"125,45",Barcelona
1027,08-19-2024,CUST0430,Refrigerante,Alimentos,7,"419,69",Paris
1028,04-10-2024,CUST0074,Smartphone,Eletrônicos,5,345.3,Berlim
1029,05-12-2024,CUST0120,Sandália,Calçados,10,"400,77",Berlim
1030,16/06/2024,CUST0114,Sandália,Calçados,8,95.05,Lisboa
1031,03-25-2024,CUST0181,Fruta,Alimentos,4,"465,38",Barcelona
1032,07-29-2024,CUST0470,Fruta,Alimentos,8,440.32,Barcelona
1033,05-23-2024,CUST0467,Tênis,Calçados,8,148.21,Madrid
1034,2024-05-30,CUST0302,Tênis,calçados,10,292.94,Porto
1035,08-31-2024,CUST0303,Camiseta,Vestuário,3,305.05,Porto
1036,11/10/2024,CUST0144,Fruta,Alimentos,5,381.1,Berlim
1037,10-02-2024,CUST0116,Tênis,CALÇADOS,8,114.27,Barcelona
1038,2024-11-20,CUST0116,Tênis,Calçados,7,442.56,Paris
1039,07-04-2024,CUST0375,Refrigerante,Alimentos,3,"158,99",Lisboa
1040,10/02/2024,CUST0434,Tênis,Calçados,10,58.5,Lisboa
1041,08-29-2024,CUST0094,Laptop,Eletrônicos,8,65.31,Berlim
1042,12-04-2024,CUST0222,Sandália,Calçados,2,25.33,Paris
1043,03-03-2024,CUST0061,Camiseta,Vestuário,10,244.28,Berlim
1044,03-21-2024,CUST0270,Refrigerante,Alimentos,2,385.8,Paris
1045,06-18-2024,CUST0259,Caderno,Educação,10,336.1,Roma
1046,27/07/2024,CUST0221,Tênis,Calçados,6,246.99,Paris
1047,2024-03-21,CUST0129,Tênis,Calçados,6,406.31,Madrid
1048,04/02/2024,CUST0497,Caderno,Educação,7,401.07,Barcelona
1049,19/08/2024,CUST0333,Caderno,Educação,7,111.97,Madrid
1050,11/10/2024,CUST0053,Fruta,Alimentos,3,70.29,Berlim
1051,02-24-2024,CUST0315,Livro,Educação,2,200.58,Roma
1052,2024-04-14,CUST0201,Laptop,Eletrônicos,4,201.99,Paris
1053,10-22-2024,CUST0140,Calça,Vestuário,8,421.0,Berlim
1054,2024-03-12,CUST0063,Livro,Educação,3,"211,46",Berlim
1055,12-24-2024,CUST0300,Fruta,Alimentos,7,393.55,Barcelona
1056,07-04-2024,CUST0099,Smartphone,Eletrônicos,7,76.13,Barcelona
1057,24/10/2024,CUST0294,Sandália,Calçados,4,462.19,Lisboa
1058,2024-06-16,CUST0097,Caderno,Educação,10,46.05,Barcelona
1059,28/02/2024,CUST0175,Sandália,Calçados,3,231.13,Berlim
1060,28/09/2024,CUST0063,Calça,Vestuário,6,332.09,Lisboa
1061,07/12/2024,CUST0427,Calça,Vestuário,6,"185,41",Paris
1062,13/05/2024,CUST0058,Refrigerante,Alimentos,8,"71,06",Madrid
1063,2024-12-08,CUST0280,Calça,Vestuário,10,292.47,Madrid
1064,2024-12-28,CUST0238,Refrigerante,Alimentos,10,373.17,Porto
1065,01-24-2024,CUST0476,Fruta,Alimentos,6,444.56,Madrid
1066,09-26-2024,CUST0236,Livro,Educação,5,92.27,Madrid
1067,10-30-2024,CUST0340,Tênis,Calçados,4,461.44,Madrid
1068,02-25-2024,CUST0129,Caderno,Educação,7,"440,02",Porto
1069,31/08/2024,CUST0054,Tênis,Calçados,5,26.74,Paris
1070,09-23-2024,CUST0238,Calça,Vestuário,6,413.44,Berlim
1071,30/03/2024,CUST0007,Laptop,Eletrônicos,5,14.65,Berlim
1072,04-27-2024,CUST0314,Caderno,EDUCAÇÃO,4,474.18,Barcelona
1073,09-13-2024,CUST0158,Calça,Vestuário,5,400.59,Madrid
1074,05-21-2024,CUST0227,Livro,Educação,3,496.96,Barcelona
1075,01-24-2024,CUST0457,Caderno,Educação,9,325.48,Barcelona
1076,05-15-2024,CUST0453,Tênis,Calçados,1,262.47,Berlim
1077,12-10-2024,CUST0495,Laptop,Eletrônicos,7,"125,91",Porto
1078,03-26-2024,CUST0392,Caderno,Educação,8,"344,57",Berlim
1079,2024-12-22,CUST0372,Tênis,Calçados,8,"430,46",Lisboa
1080,28/01/2024,CUST0430,Tênis,Calçados,4,6.48,Porto
1081,01/10/2024,CUST0432,Sandália,Calçados,8,286.95,Madrid
1082,2024-09-11,CUST0253,Sandália,Calçados,9,446.66,Porto
1083,13/07/2024,CUST0368,Sandália,Calçados,6,335.44,Berlim
1084,2024-04-10,CUST0028,Calça,Vestuário,6,225.44,Porto
1085,09/04/2024,CUST0146,Livro,Educação,6,13.6,Lisboa
1086,10-12-2024,CUST0279,Tênis,calçados,3,"234,74",Porto
1087,27/06/2024,CUST0088,Livro,EDUCAÇÃO,5,"13,97",Porto
1088,06-12-2024,CUST0036,Refrigerante,Alimentos,9,468.78,Paris
1089,29/10/2024,CUST0214,Sandália,Calçados,9,308.0,Roma
1090,2024-10-31,CUST0237,Camiseta,vestuário,6,"356,2",Lisboa
1091,01-27-2024,CUST0288,Smartphone,Eletrônicos,10,473.86,Lisboa
1092,2024-08-25,CUST0273,Calça,Vestuário,2,93.36,Berlim
1093,23/12/2024,CUST0398,Refrigerante,Alimentos,7,427.82,Porto
1094,08-17-2024,CUST0297,Livro,Educação,7,445.62,Berlim
1095,29/01/2024,CUST0493,Refrigerante,Alimentos,9,44.17,Barcelona
1096,22/09/2024,CUST0005,Smartphone,Eletrônicos,3,15.38,Roma
1097,2024-06-15,CUST0364,Tênis,Calçados,7,149.42,Porto
1098,2024-06-05,CUST0171,Camiseta,Vestuário,6,199.94,Paris
1099,04-10-2024,CUST0177,Sandália,CALÇADOS,7,25.83,Paris
1100,2024-05-16,CUST0088,Refrigerante,Alimentos,2,"394,89",Paris
1101,2024-02-21,CUST0097,Smartphone,Eletrônicos,5,300.78,Roma
1102,04/11/2024,CUST0051,Laptop,eletrônicos,2,"386,18",Lisboa
1103,08-21-2024,CUST0481,Tênis,Calçados,5,226.65,Lisboa
1104,24/09/2024,CUST0435,Laptop,Eletrônicos,6,454.88,Madrid
1105,10-05-2024,CUST0150,Livro,Educação,4,"267,17",Madrid
1106,2024-09-19,CUST0440,Caderno,Educação,1,382.13,Madrid
1107,12-07-2024,CUST0028,Refrigerante,Alimentos,6,67.82,Porto
1108,11-23-2024,CUST0311,Fruta,Alimentos,2,403.72,Berlim
1109,01-22-2024,CUST0127,Calça,Vestuário,1,203.18,Porto
1110,01-24-2024,CUST0071,Camiseta,Vestuário,8,"203,56",Porto
1111,09-05-2024,CUST0239,Laptop,Eletrônicos,3,"293,42",Barcelona
1112,26/10/2024,CUST0237,Camiseta,Vestuário,2,"23,0",Paris
1113,2024-02-13,CUST0005,Tênis,Calçados,4,484.48,Madrid
1114,2024-01-04,CUST0404,Sandália,Calçados,9,"48,82",Roma
1115,05-10-2024,CUST0060,Caderno,educação,7,347.6,Barcelona
1116,03/10/2024,CUST0327,Livro,Educação,2,"417,49",Roma
1117,11-26-2024,CUST0463,Fruta,Alimentos,8,"169,74",Madrid
1118,01-13-2024,CUST0192,Laptop,Eletrônicos,4,266.03,Barcelona
